MAG	recipient	outcome	Recipient	transplant_sample	FMT Method	transplant_mean_cov_Q2Q3	AST_count_detec	AST_frac_detec	AUS_count_detec	AUS_frac_detec	BAN_count_detec	BAN_frac_detec	CAN_count_detec	CAN_frac_detec	CHI_count_detec	CHI_frac_detec	DEN_count_detec	DEN_frac_detec	ENG_count_detec	ENG_frac_detec	ETH_count_detec	ETH_frac_detec	FIJ_count_detec	FIJ_frac_detec	ISR_count_detec	ISR_frac_detec	ITA_count_detec	ITA_frac_detec	MAD_count_detec	MAD_frac_detec	MON_count_detec	MON_frac_detec	PER_count_detec	PER_frac_detec	SPA_count_detec	SPA_frac_detec	TAN_count_detec	TAN_frac_detec	USA_count_detec	USA_frac_detec
DB_MAG_00010	R01	colonization	R01	DB_D_08	colonoscopy	16.0162313465	39.0	0.2549019607843137	3.0	0.25	0.0	0.0	7.0	0.3043478260869565	13.0	0.06914893617021277	103.0	0.3626760563380282	95.0	0.4502369668246445	0.0	0.0	0.0	0.0	62.0	0.1867469879518072	2.0	0.18181818181818185	1.0	0.008928571428571428	2.0	0.01818181818181818	0.0	0.0	38.0	0.2405063291139241	0.0	0.0	10.0	0.08196721311475409
DB_MAG_00010	R05	colonization	R05	DB_D_07	pill	21.8054905673	39.0	0.2549019607843137	3.0	0.25	0.0	0.0	7.0	0.3043478260869565	13.0	0.06914893617021277	103.0	0.3626760563380282	95.0	0.4502369668246445	0.0	0.0	0.0	0.0	62.0	0.1867469879518072	2.0	0.18181818181818185	1.0	0.008928571428571428	2.0	0.01818181818181818	0.0	0.0	38.0	0.2405063291139241	0.0	0.0	10.0	0.08196721311475409
DB_MAG_00013	R05	colonization	R05	DB_D_07	pill	4.98645199707	57.0	0.3725490196078432	0.0	0.0	0.0	0.0	4.0	0.17391304347826084	0.0	0.0	70.0	0.24647887323943665	52.0	0.2464454976303317	3.0	0.6	0.0	0.0	111.0	0.3343373493975904	0.0	0.0	48.0	0.42857142857142855	92.0	0.8363636363636363	5.0	0.1388888888888889	49.0	0.310126582278481	1.0	0.037037037037037035	6.0	0.049180327868852465
DB_MAG_00015	R03	colonization	R03	DB_D_14	pill	25.443722462399997	31.0	0.20261437908496727	6.0	0.5	0.0	0.0	7.0	0.3043478260869565	2.0	0.010638297872340424	121.0	0.426056338028169	86.0	0.4075829383886256	5.0	1.0	0.0	0.0	81.0	0.24397590361445784	1.0	0.09090909090909093	4.0	0.03571428571428571	1.0	0.00909090909090909	0.0	0.0	34.0	0.21518987341772156	6.0	0.2222222222222222	23.0	0.1885245901639344
DB_MAG_00015	R04	colonization	R04	DB_D_13	pill	12.696806006900001	31.0	0.20261437908496727	6.0	0.5	0.0	0.0	7.0	0.3043478260869565	2.0	0.010638297872340424	121.0	0.426056338028169	86.0	0.4075829383886256	5.0	1.0	0.0	0.0	81.0	0.24397590361445784	1.0	0.09090909090909093	4.0	0.03571428571428571	1.0	0.00909090909090909	0.0	0.0	34.0	0.21518987341772156	6.0	0.2222222222222222	23.0	0.1885245901639344
DB_MAG_00015	R05	colonization	R05	DB_D_07	pill	6.425313790950001	31.0	0.20261437908496727	6.0	0.5	0.0	0.0	7.0	0.3043478260869565	2.0	0.010638297872340424	121.0	0.426056338028169	86.0	0.4075829383886256	5.0	1.0	0.0	0.0	81.0	0.24397590361445784	1.0	0.09090909090909093	4.0	0.03571428571428571	1.0	0.00909090909090909	0.0	0.0	34.0	0.21518987341772156	6.0	0.2222222222222222	23.0	0.1885245901639344
DB_MAG_00020	R01	colonization	R01	DB_D_08	colonoscopy	2.1216066818	68.0	0.4444444444444444	7.0	0.5833333333333334	0.0	0.0	19.0	0.8260869565217391	61.0	0.32446808510638303	196.0	0.6901408450704225	171.0	0.8104265402843602	0.0	0.0	0.0	0.0	261.0	0.7861445783132529	3.0	0.2727272727272727	3.0	0.026785714285714284	40.0	0.3636363636363637	0.0	0.0	94.0	0.5949367088607594	0.0	0.0	60.0	0.4918032786885246
DB_MAG_00022	R02	colonization	R02	DB_D_11	colonoscopy	6.60580020798	108.0	0.7058823529411765	10.0	0.8333333333333334	0.0	0.0	13.0	0.5652173913043478	130.0	0.6914893617021277	186.0	0.6549295774647887	177.0	0.8388625592417062	0.0	0.0	7.0	0.040697674418604654	265.0	0.7981927710843374	2.0	0.18181818181818185	32.0	0.2857142857142857	4.0	0.03636363636363636	17.0	0.4722222222222222	105.0	0.6645569620253164	0.0	0.0	65.0	0.5327868852459017
DB_MAG_00022	R05	colonization	R05	DB_D_07	pill	18.7995817244	108.0	0.7058823529411765	10.0	0.8333333333333334	0.0	0.0	13.0	0.5652173913043478	130.0	0.6914893617021277	186.0	0.6549295774647887	177.0	0.8388625592417062	0.0	0.0	7.0	0.040697674418604654	265.0	0.7981927710843374	2.0	0.18181818181818185	32.0	0.2857142857142857	4.0	0.03636363636363636	17.0	0.4722222222222222	105.0	0.6645569620253164	0.0	0.0	65.0	0.5327868852459017
DB_MAG_00024	R05	colonization	R05	DB_D_07	pill	3.3481568988999997	73.0	0.477124183006536	1.0	0.08333333333333333	0.0	0.0	12.0	0.5217391304347826	18.0	0.09574468085106384	107.0	0.3767605633802817	115.0	0.5450236966824644	0.0	0.0	1.0	0.005813953488372093	109.0	0.32831325301204817	3.0	0.2727272727272727	2.0	0.017857142857142856	16.0	0.14545454545454545	3.0	0.08333333333333333	41.0	0.25949367088607594	0.0	0.0	45.0	0.3688524590163935
DB_MAG_00026	R01	colonization	R01	DB_D_08	colonoscopy	3.18960720448	12.0	0.0784313725490196	3.0	0.25	0.0	0.0	5.0	0.21739130434782608	9.0	0.04787234042553192	71.0	0.25	32.0	0.15165876777251186	0.0	0.0	0.0	0.0	49.0	0.14759036144578316	1.0	0.09090909090909093	0.0	0.0	2.0	0.01818181818181818	0.0	0.0	34.0	0.21518987341772156	0.0	0.0	12.0	0.09836065573770493
DB_MAG_00026	R04	colonization	R04	DB_D_13	pill	2.4305472815	12.0	0.0784313725490196	3.0	0.25	0.0	0.0	5.0	0.21739130434782608	9.0	0.04787234042553192	71.0	0.25	32.0	0.15165876777251186	0.0	0.0	0.0	0.0	49.0	0.14759036144578316	1.0	0.09090909090909093	0.0	0.0	2.0	0.01818181818181818	0.0	0.0	34.0	0.21518987341772156	0.0	0.0	12.0	0.09836065573770493
DB_MAG_00026	R05	colonization	R05	DB_D_07	pill	0.66151095759	12.0	0.0784313725490196	3.0	0.25	0.0	0.0	5.0	0.21739130434782608	9.0	0.04787234042553192	71.0	0.25	32.0	0.15165876777251186	0.0	0.0	0.0	0.0	49.0	0.14759036144578316	1.0	0.09090909090909093	0.0	0.0	2.0	0.01818181818181818	0.0	0.0	34.0	0.21518987341772156	0.0	0.0	12.0	0.09836065573770493
DB_MAG_00029	R03	colonization	R03	DB_D_14	pill	15.023473277999999	26.0	0.16993464052287582	2.0	0.16666666666666666	0.0	0.0	9.0	0.39130434782608703	45.0	0.2393617021276596	42.0	0.14788732394366194	54.0	0.2559241706161137	2.0	0.4	5.0	0.02906976744186046	99.0	0.2981927710843373	2.0	0.18181818181818185	29.0	0.25892857142857145	65.0	0.5909090909090909	8.0	0.2222222222222222	32.0	0.20253164556962025	2.0	0.07407407407407407	29.0	0.2377049180327869
DB_MAG_00030	R05	colonization	R05	DB_D_07	pill	266.5541295	100.0	0.6535947712418301	8.0	0.6666666666666666	1.0	0.03571428571428571	17.0	0.7391304347826086	104.0	0.5531914893617021	187.0	0.6584507042253521	159.0	0.7535545023696683	3.0	0.6	16.0	0.09302325581395347	222.0	0.6686746987951807	6.0	0.5454545454545454	56.0	0.5	49.0	0.44545454545454544	27.0	0.75	70.0	0.4430379746835443	12.0	0.4444444444444444	63.0	0.5163934426229508
DB_MAG_00034	R04	colonization	R04	DB_D_13	pill	41.0218399604	123.0	0.8039215686274509	9.0	0.75	1.0	0.03571428571428571	20.0	0.8695652173913043	90.0	0.4787234042553192	259.0	0.9119718309859156	184.0	0.8720379146919431	5.0	1.0	8.0	0.04651162790697674	296.0	0.891566265060241	9.0	0.8181818181818182	87.0	0.7767857142857143	95.0	0.8636363636363636	26.0	0.7222222222222222	105.0	0.6645569620253164	7.0	0.25925925925925924	86.0	0.7049180327868853
DB_MAG_00034	R05	colonization	R05	DB_D_07	pill	23.2544051362	123.0	0.8039215686274509	9.0	0.75	1.0	0.03571428571428571	20.0	0.8695652173913043	90.0	0.4787234042553192	259.0	0.9119718309859156	184.0	0.8720379146919431	5.0	1.0	8.0	0.04651162790697674	296.0	0.891566265060241	9.0	0.8181818181818182	87.0	0.7767857142857143	95.0	0.8636363636363636	26.0	0.7222222222222222	105.0	0.6645569620253164	7.0	0.25925925925925924	86.0	0.7049180327868853
DB_MAG_00035	R01	colonization	R01	DB_D_08	colonoscopy	15.1382814214	37.0	0.24183006535947715	6.0	0.5	1.0	0.03571428571428571	8.0	0.3478260869565217	44.0	0.23404255319148934	137.0	0.4823943661971831	75.0	0.35545023696682465	3.0	0.6	11.0	0.06395348837209303	132.0	0.3975903614457832	0.0	0.0	39.0	0.3482142857142857	19.0	0.17272727272727273	9.0	0.25	46.0	0.2911392405063291	0.0	0.0	33.0	0.2704918032786885
DB_MAG_00035	R05	colonization	R05	DB_D_07	pill	5.2633885996	37.0	0.24183006535947715	6.0	0.5	1.0	0.03571428571428571	8.0	0.3478260869565217	44.0	0.23404255319148934	137.0	0.4823943661971831	75.0	0.35545023696682465	3.0	0.6	11.0	0.06395348837209303	132.0	0.3975903614457832	0.0	0.0	39.0	0.3482142857142857	19.0	0.17272727272727273	9.0	0.25	46.0	0.2911392405063291	0.0	0.0	33.0	0.2704918032786885
DB_MAG_00036	R04	colonization	R04	DB_D_13	pill	9.74955314377	13.0	0.08496732026143791	1.0	0.08333333333333333	0.0	0.0	5.0	0.21739130434782608	6.0	0.031914893617021274	31.0	0.10915492957746477	32.0	0.15165876777251186	1.0	0.2	10.0	0.05813953488372092	53.0	0.15963855421686746	3.0	0.2727272727272727	14.0	0.125	4.0	0.03636363636363636	2.0	0.05555555555555555	8.0	0.05063291139240506	4.0	0.14814814814814814	11.0	0.09016393442622953
DB_MAG_00039	R04	colonization	R04	DB_D_13	pill	38.5177533115	69.0	0.4509803921568628	3.0	0.25	0.0	0.0	13.0	0.5652173913043478	49.0	0.26063829787234044	162.0	0.5704225352112676	127.0	0.6018957345971564	2.0	0.4	13.0	0.0755813953488372	205.0	0.6174698795180723	1.0	0.09090909090909093	18.0	0.16071428571428573	55.0	0.5	26.0	0.7222222222222222	60.0	0.37974683544303794	8.0	0.2962962962962963	43.0	0.3524590163934426
DB_MAG_00039	R05	colonization	R05	DB_D_07	pill	75.2376396521	69.0	0.4509803921568628	3.0	0.25	0.0	0.0	13.0	0.5652173913043478	49.0	0.26063829787234044	162.0	0.5704225352112676	127.0	0.6018957345971564	2.0	0.4	13.0	0.0755813953488372	205.0	0.6174698795180723	1.0	0.09090909090909093	18.0	0.16071428571428573	55.0	0.5	26.0	0.7222222222222222	60.0	0.37974683544303794	8.0	0.2962962962962963	43.0	0.3524590163934426
DB_MAG_00042	R04	colonization	R04	DB_D_13	pill	198.942760916	51.0	0.3333333333333333	3.0	0.25	1.0	0.03571428571428571	17.0	0.7391304347826086	5.0	0.026595744680851064	78.0	0.2746478873239437	87.0	0.41232227488151657	0.0	0.0	0.0	0.0	12.0	0.03614457831325301	3.0	0.2727272727272727	13.0	0.11607142857142858	9.0	0.08181818181818183	0.0	0.0	62.0	0.3924050632911392	0.0	0.0	54.0	0.4426229508196721
DB_MAG_00044	R05	colonization	R05	DB_D_07	pill	10.41945281	15.0	0.09803921568627452	1.0	0.08333333333333333	0.0	0.0	0.0	0.0	9.0	0.04787234042553192	18.0	0.06338028169014084	16.0	0.07582938388625593	5.0	1.0	0.0	0.0	63.0	0.1897590361445783	0.0	0.0	4.0	0.03571428571428571	0.0	0.0	4.0	0.1111111111111111	15.0	0.0949367088607595	19.0	0.7037037037037037	2.0	0.016393442622950817
DB_MAG_00049	R05	colonization	R05	DB_D_07	pill	3.48481453862	26.0	0.16993464052287582	1.0	0.08333333333333333	0.0	0.0	9.0	0.39130434782608703	6.0	0.031914893617021274	128.0	0.4507042253521127	76.0	0.36018957345971564	0.0	0.0	0.0	0.0	109.0	0.32831325301204817	0.0	0.0	4.0	0.03571428571428571	0.0	0.0	11.0	0.3055555555555556	18.0	0.1139240506329114	9.0	0.3333333333333333	7.0	0.05737704918032788
DB_MAG_00051	R02	colonization	R02	DB_D_11	colonoscopy	4.9101293980900005	121.0	0.7908496732026143	12.0	1.0	1.0	0.03571428571428571	17.0	0.7391304347826086	89.0	0.4734042553191489	255.0	0.897887323943662	184.0	0.8720379146919431	1.0	0.2	14.0	0.08139534883720931	289.0	0.8704819277108434	7.0	0.6363636363636364	40.0	0.35714285714285715	103.0	0.9363636363636364	17.0	0.4722222222222222	118.0	0.7468354430379747	6.0	0.2222222222222222	82.0	0.6721311475409836
DB_MAG_00051	R05	colonization	R05	DB_D_07	pill	15.657961893800001	121.0	0.7908496732026143	12.0	1.0	1.0	0.03571428571428571	17.0	0.7391304347826086	89.0	0.4734042553191489	255.0	0.897887323943662	184.0	0.8720379146919431	1.0	0.2	14.0	0.08139534883720931	289.0	0.8704819277108434	7.0	0.6363636363636364	40.0	0.35714285714285715	103.0	0.9363636363636364	17.0	0.4722222222222222	118.0	0.7468354430379747	6.0	0.2222222222222222	82.0	0.6721311475409836
DB_MAG_00055	R02	colonization	R02	DB_D_11	colonoscopy	32.753174557399994	68.0	0.4444444444444444	9.0	0.75	0.0	0.0	21.0	0.9130434782608696	142.0	0.7553191489361702	207.0	0.7288732394366197	140.0	0.6635071090047393	1.0	0.2	4.0	0.02325581395348837	297.0	0.8945783132530121	4.0	0.3636363636363637	7.0	0.0625	55.0	0.5	1.0	0.027777777777777776	124.0	0.7848101265822784	0.0	0.0	80.0	0.6557377049180327
DB_MAG_00055	R05	colonization	R05	DB_D_07	pill	4.73940521904	68.0	0.4444444444444444	9.0	0.75	0.0	0.0	21.0	0.9130434782608696	142.0	0.7553191489361702	207.0	0.7288732394366197	140.0	0.6635071090047393	1.0	0.2	4.0	0.02325581395348837	297.0	0.8945783132530121	4.0	0.3636363636363637	7.0	0.0625	55.0	0.5	1.0	0.027777777777777776	124.0	0.7848101265822784	0.0	0.0	80.0	0.6557377049180327
DB_MAG_00060	R01	colonization	R01	DB_D_08	colonoscopy	6.237805916259999	75.0	0.4901960784313725	8.0	0.6666666666666666	0.0	0.0	9.0	0.39130434782608703	82.0	0.4361702127659575	180.0	0.6338028169014085	118.0	0.5592417061611374	4.0	0.8	4.0	0.02325581395348837	236.0	0.7108433734939759	3.0	0.2727272727272727	28.0	0.25	37.0	0.3363636363636364	4.0	0.1111111111111111	81.0	0.5126582278481012	4.0	0.14814814814814814	53.0	0.4344262295081967
DB_MAG_00060	R03	colonization	R03	DB_D_14	pill	9.3106821211	75.0	0.4901960784313725	8.0	0.6666666666666666	0.0	0.0	9.0	0.39130434782608703	82.0	0.4361702127659575	180.0	0.6338028169014085	118.0	0.5592417061611374	4.0	0.8	4.0	0.02325581395348837	236.0	0.7108433734939759	3.0	0.2727272727272727	28.0	0.25	37.0	0.3363636363636364	4.0	0.1111111111111111	81.0	0.5126582278481012	4.0	0.14814814814814814	53.0	0.4344262295081967
DB_MAG_00060	R05	colonization	R05	DB_D_07	pill	4.77822162149	75.0	0.4901960784313725	8.0	0.6666666666666666	0.0	0.0	9.0	0.39130434782608703	82.0	0.4361702127659575	180.0	0.6338028169014085	118.0	0.5592417061611374	4.0	0.8	4.0	0.02325581395348837	236.0	0.7108433734939759	3.0	0.2727272727272727	28.0	0.25	37.0	0.3363636363636364	4.0	0.1111111111111111	81.0	0.5126582278481012	4.0	0.14814814814814814	53.0	0.4344262295081967
DB_MAG_00065	R05	colonization	R05	DB_D_07	pill	60.840637835600006	37.0	0.24183006535947715	4.0	0.3333333333333333	0.0	0.0	3.0	0.13043478260869565	43.0	0.22872340425531915	82.0	0.2887323943661972	47.0	0.2227488151658768	3.0	0.6	14.0	0.08139534883720931	114.0	0.3433734939759036	2.0	0.18181818181818185	61.0	0.5446428571428571	19.0	0.17272727272727273	2.0	0.05555555555555555	19.0	0.12025316455696206	0.0	0.0	14.0	0.11475409836065575
DB_MAG_00069	R05	colonization	R05	DB_D_07	pill	0.489037944223	35.0	0.2287581699346405	5.0	0.4166666666666667	0.0	0.0	0.0	0.0	14.0	0.07446808510638298	13.0	0.045774647887323945	53.0	0.25118483412322273	1.0	0.2	0.0	0.0	14.0	0.042168674698795185	0.0	0.0	28.0	0.25	0.0	0.0	0.0	0.0	10.0	0.06329113924050632	0.0	0.0	6.0	0.049180327868852465
DB_MAG_00078	R01	colonization	R01	DB_D_08	colonoscopy	2.3860882494099998	57.0	0.3725490196078432	9.0	0.75	2.0	0.07142857142857142	19.0	0.8260869565217391	105.0	0.5585106382978723	209.0	0.7359154929577465	119.0	0.5639810426540285	5.0	1.0	12.0	0.06976744186046513	258.0	0.7771084337349398	2.0	0.18181818181818185	34.0	0.3035714285714285	104.0	0.9454545454545454	19.0	0.5277777777777778	75.0	0.4746835443037974	17.0	0.6296296296296297	76.0	0.6229508196721312
DB_MAG_00078	R04	colonization	R04	DB_D_13	pill	3.57658761857	57.0	0.3725490196078432	9.0	0.75	2.0	0.07142857142857142	19.0	0.8260869565217391	105.0	0.5585106382978723	209.0	0.7359154929577465	119.0	0.5639810426540285	5.0	1.0	12.0	0.06976744186046513	258.0	0.7771084337349398	2.0	0.18181818181818185	34.0	0.3035714285714285	104.0	0.9454545454545454	19.0	0.5277777777777778	75.0	0.4746835443037974	17.0	0.6296296296296297	76.0	0.6229508196721312
DB_MAG_00078	R05	colonization	R05	DB_D_07	pill	0.7958296898199999	57.0	0.3725490196078432	9.0	0.75	2.0	0.07142857142857142	19.0	0.8260869565217391	105.0	0.5585106382978723	209.0	0.7359154929577465	119.0	0.5639810426540285	5.0	1.0	12.0	0.06976744186046513	258.0	0.7771084337349398	2.0	0.18181818181818185	34.0	0.3035714285714285	104.0	0.9454545454545454	19.0	0.5277777777777778	75.0	0.4746835443037974	17.0	0.6296296296296297	76.0	0.6229508196721312
DB_MAG_00082	R03	colonization	R03	DB_D_14	pill	7.8520106719500005	3.0	0.0196078431372549	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0053191489361702135	5.0	0.017605633802816902	3.0	0.014218009478672985	0.0	0.0	0.0	0.0	4.0	0.012048192771084338	0.0	0.0	2.0	0.017857142857142856	0.0	0.0	7.0	0.19444444444444445	6.0	0.0379746835443038	0.0	0.0	4.0	0.032786885245901634
DB_MAG_00082	R05	colonization	R05	DB_D_07	pill	50.227527825900005	3.0	0.0196078431372549	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0053191489361702135	5.0	0.017605633802816902	3.0	0.014218009478672985	0.0	0.0	0.0	0.0	4.0	0.012048192771084338	0.0	0.0	2.0	0.017857142857142856	0.0	0.0	7.0	0.19444444444444445	6.0	0.0379746835443038	0.0	0.0	4.0	0.032786885245901634
DB_MAG_00083	R04	colonization	R04	DB_D_13	pill	14.224221265399999	3.0	0.0196078431372549	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.010638297872340424	12.0	0.04225352112676056	9.0	0.04265402843601896	0.0	0.0	4.0	0.02325581395348837	17.0	0.05120481927710843	0.0	0.0	2.0	0.017857142857142856	0.0	0.0	4.0	0.1111111111111111	1.0	0.006329113924050633	0.0	0.0	0.0	0.0
DB_MAG_00085	R03	colonization	R03	DB_D_14	pill	112.141329981	7.0	0.0457516339869281	1.0	0.08333333333333333	0.0	0.0	0.0	0.0	6.0	0.031914893617021274	32.0	0.11267605633802814	23.0	0.10900473933649288	0.0	0.0	4.0	0.02325581395348837	52.0	0.1566265060240964	0.0	0.0	4.0	0.03571428571428571	1.0	0.00909090909090909	5.0	0.1388888888888889	3.0	0.0189873417721519	5.0	0.1851851851851852	3.0	0.024590163934426233
DB_MAG_00085	R05	colonization	R05	DB_D_07	pill	33.3412172878	7.0	0.0457516339869281	1.0	0.08333333333333333	0.0	0.0	0.0	0.0	6.0	0.031914893617021274	32.0	0.11267605633802814	23.0	0.10900473933649288	0.0	0.0	4.0	0.02325581395348837	52.0	0.1566265060240964	0.0	0.0	4.0	0.03571428571428571	1.0	0.00909090909090909	5.0	0.1388888888888889	3.0	0.0189873417721519	5.0	0.1851851851851852	3.0	0.024590163934426233
DB_MAG_00088	R05	colonization	R05	DB_D_07	pill	88.3687568652	21.0	0.13725490196078433	2.0	0.16666666666666666	0.0	0.0	3.0	0.13043478260869565	44.0	0.23404255319148934	59.0	0.20774647887323944	41.0	0.1943127962085308	1.0	0.2	13.0	0.0755813953488372	60.0	0.18072289156626506	2.0	0.18181818181818185	34.0	0.3035714285714285	9.0	0.08181818181818183	3.0	0.08333333333333333	9.0	0.0569620253164557	0.0	0.0	19.0	0.1557377049180328
DB_MAG_00089	R02	colonization	R02	DB_D_11	colonoscopy	1.82017727304	100.0	0.6535947712418301	9.0	0.75	0.0	0.0	5.0	0.21739130434782608	11.0	0.058510638297872335	110.0	0.3873239436619718	112.0	0.5308056872037915	2.0	0.4	0.0	0.0	193.0	0.5813253012048193	4.0	0.3636363636363637	20.0	0.17857142857142858	40.0	0.3636363636363637	7.0	0.19444444444444445	94.0	0.5949367088607594	5.0	0.1851851851851852	50.0	0.4098360655737705
DB_MAG_00089	R05	colonization	R05	DB_D_07	pill	6.66953860381	100.0	0.6535947712418301	9.0	0.75	0.0	0.0	5.0	0.21739130434782608	11.0	0.058510638297872335	110.0	0.3873239436619718	112.0	0.5308056872037915	2.0	0.4	0.0	0.0	193.0	0.5813253012048193	4.0	0.3636363636363637	20.0	0.17857142857142858	40.0	0.3636363636363637	7.0	0.19444444444444445	94.0	0.5949367088607594	5.0	0.1851851851851852	50.0	0.4098360655737705
DB_MAG_00091	R05	colonization	R05	DB_D_07	pill	10.013390990700001	5.0	0.032679738562091505	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.010638297872340424	7.0	0.02464788732394366	3.0	0.014218009478672985	0.0	0.0	0.0	0.0	21.0	0.06325301204819278	0.0	0.0	3.0	0.026785714285714284	0.0	0.0	1.0	0.027777777777777776	0.0	0.0	2.0	0.07407407407407407	1.0	0.008196721311475409
DB_MAG_00096	R01	colonization	R01	DB_D_08	colonoscopy	9.12778080135	41.0	0.2679738562091503	4.0	0.3333333333333333	0.0	0.0	2.0	0.08695652173913042	64.0	0.3404255319148936	29.0	0.10211267605633803	37.0	0.17535545023696686	1.0	0.2	0.0	0.0	86.0	0.25903614457831325	0.0	0.0	12.0	0.10714285714285714	7.0	0.06363636363636363	5.0	0.1388888888888889	38.0	0.2405063291139241	3.0	0.1111111111111111	11.0	0.09016393442622953
DB_MAG_00096	R02	colonization	R02	DB_D_11	colonoscopy	1.35972734257	41.0	0.2679738562091503	4.0	0.3333333333333333	0.0	0.0	2.0	0.08695652173913042	64.0	0.3404255319148936	29.0	0.10211267605633803	37.0	0.17535545023696686	1.0	0.2	0.0	0.0	86.0	0.25903614457831325	0.0	0.0	12.0	0.10714285714285714	7.0	0.06363636363636363	5.0	0.1388888888888889	38.0	0.2405063291139241	3.0	0.1111111111111111	11.0	0.09016393442622953
DB_MAG_00096	R05	colonization	R05	DB_D_07	pill	13.26986334	41.0	0.2679738562091503	4.0	0.3333333333333333	0.0	0.0	2.0	0.08695652173913042	64.0	0.3404255319148936	29.0	0.10211267605633803	37.0	0.17535545023696686	1.0	0.2	0.0	0.0	86.0	0.25903614457831325	0.0	0.0	12.0	0.10714285714285714	7.0	0.06363636363636363	5.0	0.1388888888888889	38.0	0.2405063291139241	3.0	0.1111111111111111	11.0	0.09016393442622953
DB_MAG_00100	R04	colonization	R04	DB_D_13	pill	7.40555044935	10.0	0.06535947712418301	0.0	0.0	0.0	0.0	5.0	0.21739130434782608	9.0	0.04787234042553192	43.0	0.15140845070422534	20.0	0.0947867298578199	1.0	0.2	11.0	0.06395348837209303	68.0	0.20481927710843373	1.0	0.09090909090909093	10.0	0.08928571428571429	6.0	0.054545454545454536	10.0	0.2777777777777778	7.0	0.04430379746835443	1.0	0.037037037037037035	7.0	0.05737704918032788
DB_MAG_00104	R04	colonization	R04	DB_D_13	pill	22.0059241996	10.0	0.06535947712418301	0.0	0.0	0.0	0.0	2.0	0.08695652173913042	0.0	0.0	31.0	0.10915492957746477	15.0	0.07109004739336493	0.0	0.0	0.0	0.0	14.0	0.042168674698795185	0.0	0.0	3.0	0.026785714285714284	1.0	0.00909090909090909	3.0	0.08333333333333333	9.0	0.0569620253164557	0.0	0.0	2.0	0.016393442622950817
DB_MAG_00104	R05	colonization	R05	DB_D_07	pill	9.48537721414	10.0	0.06535947712418301	0.0	0.0	0.0	0.0	2.0	0.08695652173913042	0.0	0.0	31.0	0.10915492957746477	15.0	0.07109004739336493	0.0	0.0	0.0	0.0	14.0	0.042168674698795185	0.0	0.0	3.0	0.026785714285714284	1.0	0.00909090909090909	3.0	0.08333333333333333	9.0	0.0569620253164557	0.0	0.0	2.0	0.016393442622950817
DB_MAG_00105	R05	colonization	R05	DB_D_07	pill	1.19146028705	16.0	0.1045751633986928	0.0	0.0	0.0	0.0	7.0	0.3043478260869565	3.0	0.015957446808510637	72.0	0.2535211267605634	34.0	0.16113744075829384	0.0	0.0	2.0	0.011627906976744186	57.0	0.1716867469879518	0.0	0.0	20.0	0.17857142857142858	0.0	0.0	15.0	0.4166666666666667	4.0	0.02531645569620253	4.0	0.14814814814814814	10.0	0.08196721311475409
DB_MAG_00109	R04	colonization	R04	DB_D_13	pill	18.3030577637	2.0	0.013071895424836602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.04225352112676056	3.0	0.014218009478672985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DB_MAG_00109	R05	colonization	R05	DB_D_07	pill	14.35043511	2.0	0.013071895424836602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.04225352112676056	3.0	0.014218009478672985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DB_MAG_00110	R05	colonization	R05	DB_D_07	pill	35.655592968	89.0	0.5816993464052288	11.0	0.9166666666666666	1.0	0.03571428571428571	20.0	0.8695652173913043	142.0	0.7553191489361702	223.0	0.7852112676056338	162.0	0.7677725118483413	3.0	0.6	50.0	0.2906976744186047	285.0	0.858433734939759	3.0	0.2727272727272727	77.0	0.6875	46.0	0.41818181818181815	21.0	0.5833333333333334	109.0	0.689873417721519	1.0	0.037037037037037035	88.0	0.7213114754098361
DB_MAG_00112	R01	colonization	R01	DB_D_08	colonoscopy	6.11802472601	88.0	0.5751633986928104	10.0	0.8333333333333334	4.0	0.14285714285714285	18.0	0.7826086956521741	103.0	0.5478723404255319	239.0	0.8415492957746479	169.0	0.8009478672985783	5.0	1.0	40.0	0.2325581395348837	267.0	0.8042168674698795	3.0	0.2727272727272727	51.0	0.4553571428571429	105.0	0.9545454545454546	33.0	0.9166666666666666	80.0	0.5063291139240507	22.0	0.8148148148148148	73.0	0.5983606557377049
